Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDP19,11.5,0.0,0.173516063,6.0,128.1652,OUT046,1997,2.0,0.0,1.0,2454.1388
FDQ24,12.857645184136183,0.0,0.12898088,0.0,250.4724,OUT019,1985,2.0,0.0,0.0,251.6724
DRL11,10.5,0.0,0.048115543,7.0,159.0946,OUT045,2002,1.0,1.0,1.0,4102.6596
FDO36,19.7,0.0,0.077899109,0.0,177.766,OUT035,2004,2.0,1.0,1.0,2696.49
FDN52,12.857645184136183,1.0,0.13093275,5.0,86.9198,OUT027,1985,1.0,2.0,3.0,1569.9564
FDF21,10.3,1.0,0.098464979,6.0,188.653,OUT010,1998,1.0,2.0,0.0,189.753
FDU40,20.85,0.0,0.037372847,5.0,192.7478,OUT013,1987,0.0,2.0,1.0,3099.9648
FDS51,13.35,0.0,0.032230526,10.0,61.4194,OUT049,1999,1.0,0.0,1.0,743.0328
FDE45,12.1,0.0,0.040357315,6.0,177.8002,OUT046,1997,2.0,0.0,1.0,1611.9018
FDX50,20.1,0.0,0.07461309,4.0,108.7228,OUT035,2004,2.0,1.0,1.0,1215.7508
NCN14,12.857645184136183,0.0,0.160936178,11.0,184.2608,OUT019,1985,2.0,0.0,0.0,367.5216
FDQ21,21.25,0.0,0.019502354,13.0,120.8756,OUT018,2009,1.0,2.0,2.0,3150.5656
FDV57,12.857645184136183,1.0,0.065577449,13.0,181.766,OUT027,1985,1.0,2.0,3.0,7370.406
FDB44,6.655,0.0,0.016944719,6.0,209.2586,OUT013,1987,0.0,2.0,1.0,2954.8204
FDG52,13.65,0.0,0.065576228,5.0,47.7402,OUT013,1987,0.0,2.0,1.0,643.1628
FDL38,12.857645184136183,1.0,0.02579577,3.0,88.4172,OUT019,1985,2.0,0.0,0.0,89.2172
NCS54,13.6,0.0,0.010008699,9.0,176.737,OUT049,1999,1.0,0.0,1.0,4940.236
DRL37,15.5,0.0,0.053362086,14.0,41.577,OUT035,2004,2.0,1.0,1.0,735.709
FDA43,10.895,0.0,0.064621927,6.0,196.6794,OUT013,1987,0.0,2.0,1.0,1170.4764
FDZ39,19.7,1.0,0.018126724,10.0,101.799,OUT017,2007,1.0,1.0,1.0,1135.189
FDG45,8.1,0.0,0.0,6.0,211.8902,OUT018,2009,1.0,2.0,2.0,3823.0236
FDH10,21.0,0.0,0.049263979,13.0,195.0478,OUT013,1987,0.0,2.0,1.0,1549.9824
FDO10,13.65,1.0,0.021343732,13.0,58.3588,OUT010,1998,1.0,2.0,0.0,114.5176
FDS35,12.857645184136183,0.0,0.110681931,1.0,63.2826,OUT027,1985,1.0,2.0,3.0,1033.3216
FDI41,12.857645184136183,1.0,0.061955439,5.0,145.1418,OUT027,1985,1.0,2.0,3.0,4561.3958
FDN21,12.857645184136183,0.0,0.076483451,13.0,163.1236,OUT027,1985,1.0,2.0,3.0,2416.854
NCO18,13.15,0.0,0.024701262,9.0,176.8686,OUT045,2002,1.0,1.0,1.0,2133.2232
FDB34,15.25,0.0,0.02671821,13.0,85.2198,OUT018,2009,1.0,2.0,2.0,1482.7366
FDD05,19.35,0.0,0.016597651,5.0,121.5098,OUT013,1987,0.0,2.0,1.0,2892.2352
FDX59,12.857645184136183,0.0,0.0514111,1.0,33.0558,OUT027,1985,1.0,2.0,3.0,984.7182
FDZ23,17.75,1.0,0.112985849,0.0,185.424,OUT010,1998,1.0,2.0,0.0,745.696
FDX27,20.7,1.0,0.11411709,4.0,92.7436,OUT046,1997,2.0,0.0,1.0,1323.6104
FDV07,9.5,0.0,0.0,6.0,110.4228,OUT017,2007,1.0,1.0,1.0,1547.3192
FDR14,11.65,0.0,0.175033524,4.0,55.5298,OUT017,2007,1.0,1.0,1.0,647.1576
FDO01,21.1,1.0,0.020760673,2.0,128.7994,OUT045,2002,1.0,1.0,1.0,1798.9916
FDO13,7.865,0.0,0.061405051,2.0,166.3526,OUT017,2007,1.0,1.0,1.0,1973.4312
FDU25,12.35,0.0,0.026676216,3.0,57.0246,OUT035,2004,2.0,1.0,1.0,1737.738
NCK54,12.857645184136183,0.0,0.029380407,9.0,114.715,OUT027,1985,1.0,2.0,3.0,1864.24
FDZ56,16.25,0.0,0.025715562,6.0,168.1474,OUT013,1987,0.0,2.0,1.0,1516.0266
NCL55,12.15,0.0,0.065026434,11.0,253.704,OUT017,2007,1.0,1.0,1.0,5060.08
FDD59,10.5,1.0,0.066315023,15.0,78.296,OUT045,2002,1.0,1.0,1.0,2157.192
FDJ55,12.8,1.0,0.023664054,10.0,226.0404,OUT017,2007,1.0,1.0,1.0,5400.9696
FDA45,12.857645184136183,0.0,0.154627247,13.0,177.637,OUT027,1985,1.0,2.0,3.0,5469.547
DRF23,4.61,0.0,0.205294827,7.0,172.8396,OUT010,1998,1.0,2.0,0.0,174.4396
FDT49,7.0,0.0,0.152261999,3.0,105.728,OUT017,2007,1.0,1.0,1.0,1278.336
NCO17,10.0,0.0,0.0,8.0,120.644,OUT035,2004,2.0,1.0,1.0,1917.504
FDH22,6.405,0.0,0.136275173,13.0,128.1678,OUT035,2004,2.0,1.0,1.0,1017.3424
FDT34,9.3,0.0,0.174621343,13.0,104.2964,OUT049,1999,1.0,0.0,1.0,1998.7316
FDB39,11.6,0.0,0.038597077,4.0,57.9272,OUT045,2002,1.0,1.0,1.0,615.1992
FDQ22,16.75,0.0,0.029799965,13.0,39.1822,OUT045,2002,1.0,1.0,1.0,314.2576
NCN43,12.15,0.0,0.011314423,11.0,122.973,OUT010,1998,1.0,2.0,0.0,123.173
FDG57,14.7,0.0,0.072410764,6.0,48.2034,OUT049,1999,1.0,0.0,1.0,1020.6714
FDR20,20.0,1.0,0.028118435,6.0,46.7744,OUT035,2004,2.0,1.0,1.0,1222.4088
FDU22,12.857645184136183,0.0,0.163350221,13.0,120.2124,OUT019,1985,2.0,0.0,0.0,474.0496
NCC43,7.39,0.0,0.093307713,9.0,250.9066,OUT017,2007,1.0,1.0,1.0,1506.0396
FDP01,20.75,1.0,0.105994654,2.0,150.5682,OUT010,1998,1.0,2.0,0.0,762.341
FDF52,9.3,0.0,0.067055339,5.0,184.2292,OUT018,2009,1.0,2.0,2.0,1277.0044
FDZ33,10.195,0.0,0.107376743,13.0,147.6076,OUT035,2004,2.0,1.0,1.0,3547.3824
FDP48,12.857645184136183,1.0,0.043810028,0.0,181.395,OUT027,1985,1.0,2.0,3.0,6042.135
FDW56,7.68,0.0,0.118672537,6.0,192.2162,OUT010,1998,1.0,2.0,0.0,384.8324
FDC26,10.195,0.0,0.126897925,3.0,110.6886,OUT018,2009,1.0,2.0,2.0,1223.0746
FDF34,9.3,1.0,0.014076503,13.0,200.0084,OUT018,2009,1.0,2.0,2.0,2182.4924
FDJ33,8.895,1.0,0.088305478,13.0,123.473,OUT035,2004,2.0,1.0,1.0,1478.076
FDD04,16.0,0.0,0.090153756,4.0,143.2154,OUT045,2002,1.0,1.0,1.0,1418.154
NCJ31,19.2,0.0,0.182501773,11.0,239.2196,OUT013,1987,0.0,2.0,1.0,5061.4116
FDO57,20.75,0.0,0.108710162,13.0,161.7578,OUT046,1997,2.0,0.0,1.0,2888.2404
FDM36,12.857645184136183,1.0,0.058446424,0.0,172.1422,OUT027,1985,1.0,2.0,3.0,5518.1504
NCY05,13.5,0.0,0.054990009,8.0,35.2874,OUT046,1997,2.0,0.0,1.0,741.0354
FDS44,12.857645184136183,1.0,0.15528831,6.0,241.7538,OUT027,1985,1.0,2.0,3.0,9133.4444
FDZ39,19.7,1.0,0.018021361,10.0,101.199,OUT035,2004,2.0,1.0,1.0,1857.582
NCM31,6.095,0.0,0.0816559,11.0,143.3154,OUT017,2007,1.0,1.0,1.0,2836.308
DRK11,8.21,0.0,0.010755465,7.0,150.8392,OUT013,1987,0.0,2.0,1.0,2982.784
FDO34,17.7,0.0,0.050111641,13.0,165.9816,OUT010,1998,1.0,2.0,0.0,167.7816
NCL30,18.1,0.0,0.048931174,9.0,127.3336,OUT035,2004,2.0,1.0,1.0,1150.5024
FDK28,5.695,0.0,0.065960909,5.0,259.2646,OUT017,2007,1.0,1.0,1.0,9275.9256
DRJ39,20.25,0.0,0.036319195,4.0,219.3482,OUT035,2004,2.0,1.0,1.0,5038.1086
NCP06,12.857645184136183,0.0,0.039055756,9.0,152.3366,OUT027,1985,1.0,2.0,3.0,2115.9124
FDE33,12.857645184136183,1.0,0.049395242,6.0,80.3644,OUT027,1985,1.0,2.0,3.0,1885.5456
FDZ44,8.185,0.0,0.038789271,6.0,115.6808,OUT049,1999,1.0,0.0,1.0,703.0848
FDV46,18.2,0.0,0.012659235,13.0,140.718,OUT018,2009,1.0,2.0,2.0,2656.542
NCO06,19.25,0.0,0.108010006,9.0,33.3558,OUT035,2004,2.0,1.0,1.0,713.0718
DRG03,14.5,0.0,0.061934991,4.0,154.4998,OUT013,1987,0.0,2.0,1.0,1691.7978
FDU37,9.5,1.0,0.104421237,3.0,80.196,OUT013,1987,0.0,2.0,1.0,2157.192
FDI57,19.85,0.0,0.053980686,12.0,196.8768,OUT013,1987,0.0,2.0,1.0,2561.9984
FDM45,8.655,1.0,0.088121336,13.0,119.7756,OUT013,1987,0.0,2.0,1.0,2059.9852
FDC26,10.195,0.0,0.126359196,3.0,109.2886,OUT035,2004,2.0,1.0,1.0,1334.2632
FDU14,12.857645184136183,0.0,0.034584356,4.0,248.375,OUT027,1985,1.0,2.0,3.0,10236.675
FDB26,14.0,1.0,0.031267496,3.0,51.464,OUT046,1997,2.0,0.0,1.0,692.432
FDC29,8.39,1.0,0.024304264,5.0,114.0176,OUT018,2009,1.0,2.0,2.0,1488.7288
FDY58,11.65,0.0,0.040144377,13.0,228.9694,OUT017,2007,1.0,1.0,1.0,6622.7126
FDR59,14.5,1.0,0.063851475,1.0,260.4594,OUT035,2004,2.0,1.0,1.0,3139.9128
FDS03,12.857645184136183,0.0,0.079243005,10.0,65.8826,OUT027,1985,1.0,2.0,3.0,1614.565
FDR43,18.2,0.0,0.161355122,6.0,38.319,OUT013,1987,0.0,2.0,1.0,585.904
FDZ25,12.857645184136183,1.0,0.02748331,3.0,169.379,OUT027,1985,1.0,2.0,3.0,5602.707
NCN26,10.85,0.0,0.028738058,9.0,117.1808,OUT045,2002,1.0,1.0,1.0,703.0848
FDO38,17.25,0.0,0.073135768,3.0,77.2986,OUT018,2009,1.0,2.0,2.0,1012.6818
FDP28,13.65,1.0,0.081096613,5.0,261.2936,OUT017,2007,1.0,1.0,1.0,3131.9232
FDG31,12.15,0.0,0.063430788,10.0,65.4826,OUT010,1998,1.0,2.0,0.0,258.3304
FDI45,13.1,0.0,0.037549969,6.0,176.1054,OUT013,1987,0.0,2.0,1.0,4027.4242
NCS54,13.6,0.0,0.016726506,9.0,176.037,OUT010,1998,1.0,2.0,0.0,352.874
FDE17,20.1,1.0,0.054565932,5.0,152.2366,OUT045,2002,1.0,1.0,1.0,2418.1856
NCG06,16.35,0.0,0.029445361,9.0,257.6646,OUT046,1997,2.0,0.0,1.0,2061.3168
FDQ57,12.857645184136183,0.0,0.048932713,13.0,144.476,OUT019,1985,2.0,0.0,0.0,146.476
NCB31,6.235,0.0,0.118651919,9.0,263.991,OUT035,2004,2.0,1.0,1.0,4207.856
NCP29,8.42,0.0,0.112728355,8.0,65.8168,OUT018,2009,1.0,2.0,2.0,830.9184
NCX29,12.857645184136183,0.0,0.156094569,8.0,144.3102,OUT019,1985,2.0,0.0,0.0,145.8102
FDU37,9.5,1.0,0.104933928,3.0,78.796,OUT018,2009,1.0,2.0,2.0,1198.44
FDM02,12.5,1.0,0.12341737,3.0,86.0198,OUT010,1998,1.0,2.0,0.0,87.2198
FDN16,12.6,1.0,0.062700289,5.0,102.199,OUT046,1997,2.0,0.0,1.0,1960.781
FDR46,16.85,0.0,0.139417654,13.0,147.476,OUT046,1997,2.0,0.0,1.0,2929.52
FDE50,12.857645184136183,1.0,0.01612717,3.0,189.3556,OUT027,1985,1.0,2.0,3.0,2253.0672
FDL52,6.635,1.0,0.077145553,5.0,39.8506,OUT010,1998,1.0,2.0,0.0,75.9012
FDQ49,20.2,1.0,0.039215075,2.0,157.663,OUT013,1987,0.0,2.0,1.0,2190.482
FDI14,14.1,0.0,0.089859642,3.0,140.2496,OUT045,2002,1.0,1.0,1.0,1693.7952
FDS16,15.15,1.0,0.066121873,5.0,145.676,OUT013,1987,0.0,2.0,1.0,3661.9
FDU15,13.65,1.0,0.026643448,10.0,37.9532,OUT049,1999,1.0,0.0,1.0,862.8768
NCG43,12.857645184136183,0.0,0.073879939,9.0,94.0462,OUT027,1985,1.0,2.0,3.0,1850.924
FDR23,12.857645184136183,0.0,0.08139146,1.0,177.837,OUT027,1985,1.0,2.0,3.0,6351.732
FDS52,12.857645184136183,0.0,0.005448005,5.0,102.1016,OUT027,1985,1.0,2.0,3.0,3542.056
NCP18,12.15,0.0,0.028714747,9.0,151.9708,OUT018,2009,1.0,2.0,2.0,3611.2992
DRF23,12.857645184136183,0.0,0.122058364,7.0,172.8396,OUT027,1985,1.0,2.0,3.0,7152.0236
FDO09,13.5,1.0,0.125528734,13.0,262.191,OUT045,2002,1.0,1.0,1.0,6048.793
FDB40,17.5,1.0,0.007555176,4.0,145.9102,OUT045,2002,1.0,1.0,1.0,2187.153
DRK37,12.857645184136183,0.0,0.077046505,14.0,189.453,OUT019,1985,2.0,0.0,0.0,759.012
DRN11,7.85,0.0,0.162980276,7.0,145.2444,OUT046,1997,2.0,0.0,1.0,1451.444
FDE22,9.695,0.0,0.029632784,13.0,159.692,OUT045,2002,1.0,1.0,1.0,958.752
FDF04,17.5,0.0,0.013634468,5.0,256.4304,OUT035,2004,2.0,1.0,1.0,1808.3128
FDE41,9.195,1.0,0.064376263,5.0,83.1566,OUT017,2007,1.0,1.0,1.0,1099.2358
FDW08,12.857645184136183,0.0,0.147663025,6.0,106.028,OUT027,1985,1.0,2.0,3.0,1810.976
NCD54,21.1,0.0,0.029003459,9.0,143.4786,OUT035,2004,2.0,1.0,1.0,2311.6576
FDZ33,10.195,0.0,0.107834541,13.0,146.5076,OUT018,2009,1.0,2.0,2.0,1330.2684
FDO23,17.85,0.0,0.146399663,1.0,93.8436,OUT035,2004,2.0,1.0,1.0,1418.154
FDN34,15.6,1.0,0.04575559,13.0,167.1132,OUT035,2004,2.0,1.0,1.0,2874.9244
FDL39,16.1,1.0,0.063278652,4.0,182.1318,OUT013,1987,0.0,2.0,1.0,2345.6134
FDT28,13.3,0.0,0.063664998,5.0,151.6708,OUT049,1999,1.0,0.0,1.0,3912.2408
FDH33,12.85,0.0,0.122221269,13.0,45.9428,OUT018,2009,1.0,2.0,2.0,1274.3412
FDA34,11.5,0.0,0.014944614,15.0,171.808,OUT017,2007,1.0,1.0,1.0,5712.564
FDZ56,16.25,0.0,0.025732114,6.0,166.4474,OUT035,2004,2.0,1.0,1.0,5390.3168
DRH23,14.65,0.0,0.171281641,7.0,54.0614,OUT017,2007,1.0,1.0,1.0,1160.4894
NCO18,13.15,0.0,0.024646608,9.0,177.4686,OUT035,2004,2.0,1.0,1.0,5510.8266
DRG27,8.895,0.0,0.0,4.0,42.0138,OUT018,2009,1.0,2.0,2.0,568.5932
FDM28,15.7,0.0,0.075661985,5.0,181.366,OUT010,1998,1.0,2.0,0.0,179.766
NCY41,16.75,0.0,0.126765903,8.0,35.7532,OUT010,1998,1.0,2.0,0.0,143.8128
FDD21,10.3,1.0,0.030563449,6.0,114.4176,OUT035,2004,2.0,1.0,1.0,2633.9048
FDD44,8.05,1.0,0.078522357,6.0,257.1646,OUT049,1999,1.0,0.0,1.0,6183.9504
FDP16,18.6,0.0,0.039294854,5.0,246.6802,OUT046,1997,2.0,0.0,1.0,2702.4822
FDQ37,20.75,0.0,0.089260667,2.0,193.4478,OUT046,1997,2.0,0.0,1.0,4843.695
NCY05,13.5,0.0,0.05510153,8.0,37.0874,OUT045,2002,1.0,1.0,1.0,952.7598
NCE07,8.18,0.0,0.013127548,9.0,142.0154,OUT035,2004,2.0,1.0,1.0,1985.4156
DRI51,17.25,0.0,0.042233642,4.0,173.3764,OUT035,2004,2.0,1.0,1.0,2061.3168
NCI31,20.0,0.0,0.081492092,11.0,35.519,OUT045,2002,1.0,1.0,1.0,1025.332
FDK60,16.5,1.0,0.0,0.0,96.2068,OUT046,1997,2.0,0.0,1.0,3013.4108
FDY12,9.8,1.0,0.14061104,0.0,49.8008,OUT046,1997,2.0,0.0,1.0,809.6128
FDO38,17.25,0.0,0.072952298,3.0,76.0986,OUT049,1999,1.0,0.0,1.0,623.1888
FDP11,15.85,0.0,0.069087481,1.0,218.7166,OUT035,2004,2.0,1.0,1.0,1088.583
FDC21,12.857645184136183,1.0,0.075215349,6.0,108.4254,OUT019,1985,2.0,0.0,0.0,217.0508
NCF54,18.0,0.0,0.047645037,9.0,172.6422,OUT017,2007,1.0,1.0,1.0,2931.5174
FDC35,12.857645184136183,0.0,0.122242847,15.0,207.5638,OUT027,1985,1.0,2.0,3.0,4555.4036
FDV43,16.0,0.0,0.076975118,6.0,46.2086,OUT049,1999,1.0,0.0,1.0,490.6946
DRE12,4.59,0.0,0.070890602,14.0,111.686,OUT049,1999,1.0,0.0,1.0,1584.604
DRE27,11.85,0.0,0.132560174,4.0,97.2726,OUT013,1987,0.0,2.0,1.0,782.9808
DRC36,12.857645184136183,1.0,0.044767032,14.0,173.7054,OUT027,1985,1.0,2.0,3.0,5778.4782
FDZ38,12.857645184136183,0.0,0.007962273,4.0,174.0422,OUT027,1985,1.0,2.0,3.0,5173.266
NCW42,18.2,0.0,0.058799705,9.0,220.7456,OUT017,2007,1.0,1.0,1.0,4420.912
NCZ18,7.825,0.0,0.186445212,9.0,255.5698,OUT045,2002,1.0,1.0,1.0,1522.0188
FDL13,12.857645184136183,1.0,0.098606543,2.0,232.73,OUT019,1985,2.0,0.0,0.0,932.12
NCN18,8.895,0.0,0.125222705,9.0,113.3544,OUT018,2009,1.0,2.0,2.0,1006.6896
FDI41,18.5,1.0,0.062609071,5.0,148.6418,OUT017,2007,1.0,1.0,1.0,1765.7016
FDV22,14.85,1.0,0.009930514,13.0,157.463,OUT013,1987,0.0,2.0,1.0,2503.408
NCB43,12.857645184136183,0.0,0.099428487,9.0,187.8898,OUT027,1985,1.0,2.0,3.0,7296.5022
FDQ46,7.51,0.0,0.103793399,13.0,110.1544,OUT035,2004,2.0,1.0,1.0,2684.5056
FDC44,15.6,0.0,0.0,6.0,111.9518,OUT049,1999,1.0,0.0,1.0,2163.1842
FDB22,8.02,0.0,0.111419588,13.0,154.3998,OUT035,2004,2.0,1.0,1.0,3383.5956
FDV23,11.0,0.0,0.106051405,1.0,124.4046,OUT045,2002,1.0,1.0,1.0,2241.0828
FDK10,12.857645184136183,1.0,0.04016342,13.0,181.166,OUT027,1985,1.0,2.0,3.0,3415.554
FDF05,17.5,0.0,0.026925385,5.0,264.391,OUT045,2002,1.0,1.0,1.0,5259.82
FDL33,7.235,0.0,0.099962524,13.0,193.8452,OUT046,1997,2.0,0.0,1.0,1957.452
FDD20,12.857645184136183,0.0,0.020614212,6.0,126.4046,OUT027,1985,1.0,2.0,3.0,5353.6978
NCM54,12.857645184136183,0.0,0.050692386,9.0,125.6678,OUT027,1985,1.0,2.0,3.0,4832.3764
FDW48,18.0,0.0,0.008589133,0.0,81.0618,OUT017,2007,1.0,1.0,1.0,1450.1124
DRF36,16.1,0.0,0.023673342,14.0,189.0846,OUT018,2009,1.0,2.0,2.0,5350.3688
NCM06,7.475,0.0,0.075881475,9.0,155.2656,OUT045,2002,1.0,1.0,1.0,2934.8464
NCA54,16.5,0.0,0.061330521,9.0,178.7318,OUT010,1998,1.0,2.0,0.0,360.8636
FDT46,11.35,0.0,0.030869612,13.0,49.8008,OUT045,2002,1.0,1.0,1.0,708.4112
FDH20,16.1,1.0,0.024944396,6.0,95.441,OUT035,2004,2.0,1.0,1.0,2220.443
FDT38,18.7,0.0,0.057654132,4.0,83.1566,OUT045,2002,1.0,1.0,1.0,1606.5754
NCI17,8.645,0.0,0.143713508,8.0,96.641,OUT045,2002,1.0,1.0,1.0,868.869
FDO40,17.1,0.0,0.032812669,5.0,147.1392,OUT017,2007,1.0,1.0,1.0,2237.088
FDP12,9.8,1.0,0.045266806,0.0,36.9874,OUT046,1997,2.0,0.0,1.0,705.748
FDI44,12.857645184136183,0.0,0.099747488,6.0,75.2328,OUT027,1985,1.0,2.0,3.0,1544.656
FDB21,12.857645184136183,0.0,0.0,6.0,242.9854,OUT027,1985,1.0,2.0,3.0,6767.1912
FDG16,15.25,0.0,0.089742065,5.0,213.7192,OUT013,1987,0.0,2.0,1.0,1078.596
NCZ42,10.5,0.0,0.011351778,9.0,236.5248,OUT017,2007,1.0,1.0,1.0,4029.4216
NCJ30,5.82,0.0,0.081096613,9.0,170.379,OUT017,2007,1.0,1.0,1.0,1018.674
FDV49,10.0,0.0,0.025827199,3.0,263.2226,OUT046,1997,2.0,0.0,1.0,3700.5164
NCO43,5.5,0.0,0.0,11.0,103.1016,OUT045,2002,1.0,1.0,1.0,2024.032
NCF18,18.35,0.0,0.148938624,9.0,191.9504,OUT010,1998,1.0,2.0,0.0,767.0016
NCX41,19.0,0.0,0.0,8.0,211.0244,OUT010,1998,1.0,2.0,0.0,1482.0708
FDY11,6.71,1.0,0.029535852,0.0,67.5142,OUT013,1987,0.0,2.0,1.0,593.2278
FDU46,10.3,1.0,0.011143599,13.0,88.254,OUT049,1999,1.0,0.0,1.0,1125.202
NCI18,18.35,0.0,0.014045832,9.0,222.7746,OUT049,1999,1.0,0.0,1.0,1570.6222
FDL38,13.8,1.0,0.014730322,3.0,90.9172,OUT035,2004,2.0,1.0,1.0,2141.2128
FDY60,10.5,1.0,0.026520107,0.0,144.8128,OUT017,2007,1.0,1.0,1.0,2157.192
FDF53,20.75,1.0,0.083736551,5.0,178.7318,OUT049,1999,1.0,0.0,1.0,3428.2042
NCM05,12.857645184136183,0.0,0.059557164,8.0,263.7226,OUT027,1985,1.0,2.0,3.0,6872.3876
FDR13,9.895,1.0,0.028837829,3.0,117.8492,OUT018,2009,1.0,2.0,2.0,1506.0396
FDA49,12.857645184136183,0.0,0.113669629,3.0,89.0198,OUT019,1985,2.0,0.0,0.0,174.4396
FDY52,12.857645184136183,0.0,0.012865901,5.0,59.3536,OUT019,1985,2.0,0.0,0.0,122.5072
FDL02,12.857645184136183,1.0,0.182236555,3.0,107.1622,OUT019,1985,2.0,0.0,0.0,211.7244
FDO24,11.1,0.0,0.176069023,0.0,156.7604,OUT013,1987,0.0,2.0,1.0,1901.5248
FDM08,10.1,1.0,0.053574075,6.0,223.7088,OUT035,2004,2.0,1.0,1.0,2684.5056
FDJ02,12.857645184136183,1.0,0.044063785,3.0,147.2418,OUT019,1985,2.0,0.0,0.0,294.2836
FDW40,14.0,1.0,0.105573769,5.0,143.9812,OUT018,2009,1.0,2.0,2.0,1139.8496
FDT46,12.857645184136183,0.0,0.030657949,13.0,50.5008,OUT027,1985,1.0,2.0,3.0,1012.016
FDY08,9.395,1.0,0.172042892,6.0,139.9838,OUT017,2007,1.0,1.0,1.0,1966.7732
FDM21,12.857645184136183,0.0,0.064052392,13.0,256.1646,OUT027,1985,1.0,2.0,3.0,7472.2734
FDH26,12.857645184136183,1.0,0.034531702,3.0,142.2496,OUT027,1985,1.0,2.0,3.0,2399.5432
NCM42,6.13,0.0,0.028365524,9.0,110.0912,OUT049,1999,1.0,0.0,1.0,1637.868
FDW13,8.5,0.0,0.097866209,3.0,51.1324,OUT035,2004,2.0,1.0,1.0,1350.2424
FDN04,12.857645184136183,1.0,0.01401884,5.0,178.1344,OUT027,1985,1.0,2.0,3.0,3747.1224
NCD07,9.1,0.0,0.0,9.0,114.4518,OUT046,1997,2.0,0.0,1.0,1593.9252
FDB34,15.25,0.0,0.044539371,13.0,85.3198,OUT010,1998,1.0,2.0,0.0,261.6594
FDD09,13.5,0.0,0.0,6.0,179.9976,OUT013,1987,0.0,2.0,1.0,4889.6352
DRH59,10.8,0.0,0.0,7.0,72.338,OUT049,1999,1.0,0.0,1.0,805.618
DRN36,15.2,0.0,0.050168354,14.0,95.3752,OUT035,2004,2.0,1.0,1.0,1438.128
DRA24,19.35,1.0,0.040154087,14.0,164.6868,OUT017,2007,1.0,1.0,1.0,1146.5076
FDY36,12.857645184136183,0.0,0.009364957,0.0,74.238,OUT027,1985,1.0,2.0,3.0,1171.808
FDG34,11.5,1.0,0.037539164,13.0,106.9254,OUT013,1987,0.0,2.0,1.0,3038.7112
FDK43,9.8,0.0,0.026992588,10.0,127.302,OUT017,2007,1.0,1.0,1.0,2277.036
NCM06,7.475,0.0,0.076156245,9.0,156.4656,OUT017,2007,1.0,1.0,1.0,2008.0528
FDK22,9.8,0.0,0.026192765,13.0,215.685,OUT018,2009,1.0,2.0,2.0,649.155
FDF21,12.857645184136183,1.0,0.058542509,6.0,188.353,OUT027,1985,1.0,2.0,3.0,4364.319
FDO33,14.75,0.0,0.089686322,13.0,115.3518,OUT018,2009,1.0,2.0,2.0,1821.6288
NCO43,5.5,0.0,0.047364617,11.0,100.0016,OUT017,2007,1.0,1.0,1.0,708.4112
FDX15,17.2,0.0,0.156269303,10.0,159.6578,OUT035,2004,2.0,1.0,1.0,3048.6982
FDS10,19.2,0.0,0.035185588,13.0,181.3318,OUT046,1997,2.0,0.0,1.0,1443.4544
FDD46,12.857645184136183,0.0,0.247321039,13.0,152.3998,OUT019,1985,2.0,0.0,0.0,153.7998
FDV22,14.85,1.0,0.009979271,13.0,155.763,OUT018,2009,1.0,2.0,2.0,3129.26
NCR29,7.565,0.0,0.054863459,8.0,58.393,OUT018,2009,1.0,2.0,2.0,509.337
FDU34,18.25,0.0,0.075620262,13.0,123.8046,OUT017,2007,1.0,1.0,1.0,3486.1288
FDZ35,9.6,1.0,0.02236923,1.0,104.799,OUT018,2009,1.0,2.0,2.0,1341.587
FDA26,7.855,1.0,0.073906461,4.0,218.4482,OUT035,2004,2.0,1.0,1.0,4819.0604
FDP38,10.1,0.0,0.032283676,3.0,52.2008,OUT017,2007,1.0,1.0,1.0,759.012
FDT22,10.395,0.0,0.11207602,13.0,58.022,OUT035,2004,2.0,1.0,1.0,659.142
FDA50,16.25,0.0,0.087668236,4.0,94.941,OUT017,2007,1.0,1.0,1.0,1737.738
FDY10,17.6,0.0,0.049067877,13.0,115.6176,OUT046,1997,2.0,0.0,1.0,2519.3872
FDC09,15.5,1.0,0.026355345,6.0,100.8332,OUT045,2002,1.0,1.0,1.0,1537.998
FDT19,7.59,1.0,0.145631695,6.0,172.808,OUT018,2009,1.0,2.0,2.0,2250.404
FDO34,12.857645184136183,0.0,0.029793955,13.0,167.2816,OUT027,1985,1.0,2.0,3.0,5704.5744
NCV54,11.1,0.0,0.033160417,9.0,119.6124,OUT049,1999,1.0,0.0,1.0,2251.7356
FDH57,12.857645184136183,0.0,0.035574413,6.0,131.4284,OUT027,1985,1.0,2.0,3.0,5404.9644
FDA28,16.1,1.0,0.047801883,5.0,127.4362,OUT046,1997,2.0,0.0,1.0,2265.0516
FDB05,5.155,0.0,0.083198341,5.0,246.0776,OUT046,1997,2.0,0.0,1.0,990.7104
FDK45,12.857645184136183,0.0,0.059281315,12.0,111.586,OUT019,1985,2.0,0.0,0.0,339.558
DRH01,12.857645184136183,0.0,0.171417316,14.0,173.0738,OUT019,1985,2.0,0.0,0.0,347.5476
FDY52,6.365,0.0,0.007348286,5.0,62.8536,OUT046,1997,2.0,0.0,1.0,796.2968
FDR48,11.65,0.0,0.0,0.0,152.6024,OUT035,2004,2.0,1.0,1.0,303.6048
